,,,,,0,1,2,3,4
21,1,50,5,0.55,0.5652990326543791,0.8760829079601491,493.3,0.0026378458567056042,0.41440677739941967
21,1,50,5,0.6,0.5748154286370314,0.6077917503605719,277.1,0.0016941492383965831,0.38493196265966007
21,1,50,10,0.55,0.5525942488714193,0.8151652526205309,445.35,0.002528288969040976,0.48676722118077553
21,1,50,10,0.6,0.5645841699788461,0.7997651982413403,268.05,0.001804098427222301,0.5138449934502206
21,1,50,15,0.55,0.5547582832016578,0.7516148804337801,425.15,0.0023981152497935666,0.4240987377580438
21,1,50,15,0.6,0.5746118985555239,0.7714387233239278,251.3,0.0017169876667412522,0.45629138859346025
21,1,100,5,0.55,0.567097821290299,0.7425956523216134,481.45,0.002291459874072113,0.3483629990003807
21,1,100,5,0.6,0.5664749591554311,0.48054105113002415,270.25,0.0017473379201557952,0.38083975755138394
21,1,100,10,0.55,0.5634467142167415,0.8696039171110599,429.95,0.0026842451459126496,0.49852276672362134
21,1,100,10,0.6,0.5830679738919188,0.7802301048139446,250.15,0.001594884033561676,0.44168903521127856
21,1,100,15,0.55,0.5623359987699887,0.8192129525070889,406.6,0.002366699404209274,0.42646567811369185
21,1,100,15,0.6,0.5978548694796176,0.7637133297876684,231.8,0.0017910246162564814,0.422407173382846
21,1,200,5,0.55,0.5700493858517434,0.7490949913530868,466.3,0.0022507154516587134,0.34825226838385825
21,1,200,5,0.6,0.5712807154790797,0.4579866016388571,239.6,0.0015931823445924811,0.3890523281415894
21,1,200,10,0.55,0.5689772552684565,0.7407526965231929,429.35,0.002113794124872551,0.39424593653215906
21,1,200,10,0.6,0.587153584712078,0.798944362748385,235.3,0.0015145535592811586,0.4466351062339622
21,1,200,15,0.55,0.5739750221389828,0.7113153395184678,400.6,0.0018905569646382992,0.33212315517362356
21,1,200,15,0.6,0.5922400082996185,0.6730762200895666,213.25,0.0015740530541499369,0.4432964975454172
21,2,50,5,0.55,0.5747506456449425,0.6063014875561858,450.1578947368421,0.0025317465651812023,0.43467267441087554
21,2,50,5,0.6,0.5811240609510934,0.6638009027982915,194.68421052631578,0.0009330798814444734,0.26847831970392266
21,2,50,10,0.55,0.554389845242323,0.7756278117343746,494.6842105263158,0.002578888474733206,0.43505494768670355
21,2,50,10,0.6,0.5632956272019298,0.7616270522042352,284.7368421052632,0.001661767084029293,0.3867002913737429
21,2,50,15,0.55,0.5658143174508178,0.8760790781047039,416.36842105263156,0.0023194212589272654,0.4463246069974544
21,2,50,15,0.6,0.58043353725601,0.866229594973097,232.0,0.001464532834617002,0.47130094044452353
21,2,100,5,0.55,0.5782584798681426,0.6026997724445233,440.8421052631579,0.002443865061242942,0.3968017266118384
21,2,100,5,0.6,0.59477970699044,0.659091172897557,184.3684210526316,0.0009843874265643624,0.274965364859641
21,2,100,10,0.55,0.5546987875480803,0.6648748492834409,461.8421052631579,0.0022068965108312873,0.36952784796228677
21,2,100,10,0.6,0.5749358611441878,0.6688449209149376,243.47368421052633,0.001471081000933071,0.37936347803013865
21,2,100,15,0.55,0.5558969562788838,0.8070320904503806,408.89473684210526,0.0021201192654946113,0.39462986887011176
21,2,100,15,0.6,0.5783073020363944,0.93742589922399,213.31578947368422,0.0015768395074878814,0.5320860157155616
21,2,200,5,0.55,0.5826367830744387,0.6418389069708246,460.4736842105263,0.002467951538360417,0.3895522047299242
21,2,200,5,0.6,0.5588250153696602,0.28492168696228204,197.73684210526315,0.0009727822204207663,0.28045202101848965
21,2,200,10,0.55,0.5646832491137149,0.7160490298241257,445.89473684210526,0.0020479486103563435,0.34763444152595263
21,2,200,10,0.6,0.5752857882109116,0.6717168389331742,223.1578947368421,0.0012953070134483161,0.3436161267611374
21,2,200,15,0.55,0.559562769158005,0.7440566984414086,392.1578947368421,0.001976996756614277,0.3990604288406535
21,2,200,15,0.6,0.5856184453610331,0.6936451678084383,185.73684210526315,0.001219499420576652,0.43867384805215626
21,3,50,5,0.55,0.558582183325181,0.9920256448610351,504.1111111111111,0.003150407016506889,0.43033098965048927
21,3,50,5,0.6,0.5619592097258942,0.7141125589720734,214.61111111111111,0.001572438627727212,0.32194074656080734
21,3,50,10,0.55,0.5728473458982246,0.9631486420234309,501.94444444444446,0.0030198359932585277,0.46073943630040604
21,3,50,10,0.6,0.5959935908036494,0.8137550661369144,280.5,0.00223542309601435,0.5067210751002365
21,3,50,15,0.55,0.5639188885620601,0.9562666903066304,481.5,0.0033601381613779352,0.527476882787718
21,3,50,15,0.6,0.5693127552280791,0.9503206484883668,282.72222222222223,0.001977604849261045,0.47309435480424117
21,3,100,5,0.55,0.5646471921273211,0.936910249746146,521.7222222222222,0.003198407910804465,0.4343754301161112
21,3,100,5,0.6,0.5990613917009118,0.7877609538288746,216.55555555555554,0.0016585854516177772,0.35559724487321276
21,3,100,10,0.55,0.5742319031627008,0.9328913062625103,498.0,0.0035370628407702634,0.5096600015181265
21,3,100,10,0.6,0.5837350500185678,0.8941039745836492,253.83333333333334,0.002077025822364326,0.4963663212042314
21,3,100,15,0.55,0.5675691391589774,0.9369339728402875,468.27777777777777,0.0031441305421736907,0.4733383713673491
21,3,100,15,0.6,0.5863751535056356,0.9021377124088292,252.77777777777777,0.0018248676226056758,0.4426139136335112
21,3,200,5,0.55,0.5661489091668294,0.9185125473461292,524.7777777777778,0.003235201148059829,0.41796701097724415
21,3,200,5,0.6,0.6600765750401457,0.8738582314634137,212.77777777777777,0.0017966811825016382,0.3806223250176082
21,3,200,10,0.55,0.5735033643405082,1.0045207291842633,492.1111111111111,0.003278850227250694,0.4625181322257761
21,3,200,10,0.6,0.6023156472968751,0.8898126023709544,237.38888888888889,0.002122042112835821,0.4723094594134437
21,3,200,15,0.55,0.5792733197335626,0.9625492698785929,441.44444444444446,0.0030801168148883408,0.4871688099429473
21,3,200,15,0.6,0.5698429587103315,0.5606236188690262,210.27777777777777,0.0015887170433430957,0.4361654104487357
21,4,50,5,0.55,0.5832938907186395,0.8984753333036888,549.0588235294117,0.003248632771392149,0.45125075917635327
21,4,50,5,0.6,0.6053831635352853,0.7816290048298202,205.47058823529412,0.0013837559737140252,0.31292559420763705
21,4,50,10,0.55,0.5685232318035682,1.0895046354697502,533.8235294117648,0.0037449546742034266,0.5581574088238216
21,4,50,10,0.6,0.5888495259751844,1.2798391069253845,288.94117647058823,0.0025150272978120038,0.5924287631167312
21,4,50,15,0.55,0.5669245702997796,1.0042748760683147,459.05882352941177,0.0029290079597570936,0.4923199263004356
21,4,50,15,0.6,0.5777843275790806,0.9374167398251074,247.47058823529412,0.0020019148325681403,0.4825880432415366
21,4,100,5,0.55,0.5830801363667301,0.9432180462532607,544.6470588235294,0.0034041291539088,0.4720315057855326
21,4,100,5,0.6,0.6268884685893653,0.7573585848060528,173.35294117647058,0.0010397776654345813,0.27229696985509255
21,4,100,10,0.55,0.5743299603737358,1.1128854799366479,507.5882352941176,0.0032139334690097793,0.5129791705451245
21,4,100,10,0.6,0.6118366477654805,1.085946536116504,239.23529411764707,0.0020388656287302163,0.518168391880343
21,4,100,15,0.55,0.5765438866104259,1.049728676526351,438.1764705882353,0.003335733654410563,0.5378869089298479
21,4,100,15,0.6,0.5979974680576957,1.1176210907045365,210.64705882352942,0.0018574021472963138,0.4833041959352462
21,4,200,5,0.55,0.5862671359299794,0.9147640160534593,548.8235294117648,0.0034238455485864215,0.4534097141874969
21,4,200,5,0.6,0.6076487096179813,0.7650431594292656,161.11764705882354,0.00139100072358492,0.3933126890906301
21,4,200,10,0.55,0.581953765162111,1.0834213789113853,520.8823529411765,0.0037664346533337017,0.541341707092966
21,4,200,10,0.6,0.6132604105409508,1.1151639554307524,237.76470588235293,0.001952851703291602,0.49031446589403666
21,4,200,15,0.55,0.5832119798784299,1.0528138623331416,439.5882352941176,0.003377072701757761,0.5292509851814668
21,4,200,15,0.6,0.6227527533988644,0.9631708767473222,197.58823529411765,0.00184680995277274,0.45738955616979227
41,1,50,5,0.55,0.5663520162381399,0.6580157908896269,265.1,0.004196226255069839,0.49987235743214825
41,1,50,5,0.6,0.6008245346379779,0.8043460888113017,164.975,0.0029751936355095366,0.5129295406003515
41,1,50,10,0.55,0.5578387298718887,0.6146040611766366,243.25,0.003297308723550711,0.5095014669522266
41,1,50,10,0.6,0.5733951084519648,0.6180795679500108,157.4,0.002688912743160866,0.5462414915224212
41,1,50,15,0.55,0.5603926705357581,0.7257241771512581,242.025,0.003298935411636935,0.5191039224818775
41,1,50,15,0.6,0.5748591494888754,0.697405695558638,147.575,0.002290348068617923,0.5637840071290903
41,1,100,5,0.55,0.578148767134252,0.7463258327992793,258.525,0.004213582024646547,0.5166257989488335
41,1,100,5,0.6,0.5975961533799089,0.7290451958573472,156.075,0.003159624353389183,0.47991870464291636
41,1,100,10,0.55,0.5669013342184852,0.7017087565396198,235.925,0.003697966657667627,0.5453806529795872
41,1,100,10,0.6,0.5834289273893918,0.7287204101476041,149.525,0.0027446517780297802,0.5729405194414482
41,1,100,15,0.55,0.5661849887247935,0.6371327034982519,233.7,0.003277980699184148,0.509290150226907
41,1,100,15,0.6,0.570777313860502,0.4720198264069721,143.6,0.002246780042378279,0.5276949148335739
41,1,200,5,0.55,0.5644206551909526,0.604876400101431,253.175,0.0041970000830023006,0.5220974362673292
41,1,200,5,0.6,0.5971369916341355,0.7094018719662744,150.9,0.002893413242263023,0.47916506139901516
41,1,200,10,0.55,0.5705756060767215,0.7380008017755174,232.15,0.003912516564769252,0.5638369505835565
41,1,200,10,0.6,0.5986513633144522,0.7809865048862414,140.925,0.002883943244640869,0.5993436518383739
41,1,200,15,0.55,0.568569246020226,0.6670712285902598,226.85,0.003562058838512708,0.5539257940942602
41,1,200,15,0.6,0.5662317476822754,0.4727094985441704,135.5,0.0022992882456293303,0.5561739573359044
41,2,50,5,0.55,0.569643244029397,0.697025572949955,243.53846153846155,0.0033510983303917117,0.43923862146949494
41,2,50,5,0.6,0.6122510405423202,0.7955844049453672,125.66666666666667,0.002305233150258475,0.48689758009198253
41,2,50,10,0.55,0.5659006723225476,0.7233446183192286,218.43589743589743,0.0031862156829596086,0.5008788905616208
41,2,50,10,0.6,0.5892006638467041,0.6983439607976061,128.7948717948718,0.002301472416618609,0.5010682743600716
41,2,50,15,0.55,0.5581452747394838,0.6419327632128602,209.94871794871796,0.0028818855541764745,0.4643711076481684
41,2,50,15,0.6,0.5740235662801736,0.6247743835704831,125.33333333333333,0.001748326036369599,0.4549771319444267
41,2,100,5,0.55,0.5714298184094612,0.6748582395686558,241.94871794871796,0.0034909337091044127,0.435413100458521
41,2,100,5,0.6,0.6173155220281615,0.7877192673325999,123.28205128205128,0.0024043394759150263,0.44608675973915446
41,2,100,10,0.55,0.5817343169765211,0.8102800935325213,213.10256410256412,0.003485256942512585,0.5233527145615128
41,2,100,10,0.6,0.597674699137711,0.7746400449592351,121.8974358974359,0.002181529374018828,0.4995663982542885
41,2,100,15,0.55,0.57138859582843,0.6471251065335526,197.71794871794873,0.0027683854806142758,0.4983681699465664
41,2,100,15,0.6,0.5834804253610238,0.6378443427160223,110.84615384615384,0.001802251968414911,0.45123398545747895
41,2,200,5,0.55,0.5752359632435137,0.7110357925437105,241.12820512820514,0.0033668443961284798,0.416614870775105
41,2,200,5,0.6,0.623163808375547,0.7623504463333881,120.3076923076923,0.0022113500736706195,0.4474987817650193
41,2,200,10,0.55,0.5827327745945714,0.7854864496441326,213.0,0.003362998646120541,0.49091828416515354
41,2,200,10,0.6,0.5988352746207958,0.7005925766398045,118.76923076923077,0.0020979621883851214,0.45711757619581866
41,2,200,15,0.55,0.5676223036833326,0.640021469308713,196.71794871794873,0.002553513922548838,0.4383744225231665
41,2,200,15,0.6,0.6026314952022622,0.7238323829787701,107.23076923076923,0.0017622325143056416,0.4737716453642053
41,3,50,5,0.55,0.5569502826529387,0.6242261570425098,263.63157894736844,0.0031239401332325335,0.37444262722989136
41,3,50,5,0.6,0.606790770372694,0.6486044414637361,125.21052631578948,0.0020110502232209572,0.33477806967795903
41,3,50,10,0.55,0.5594121937653685,0.6699841337810976,238.76315789473685,0.00299660426885154,0.42302462128474316
41,3,50,10,0.6,0.5656537221763123,0.6116320694379035,135.73684210526315,0.002246710970672799,0.43186892694429396
41,3,50,15,0.55,0.557029810201656,0.64938235647428,223.23684210526315,0.002559266144752197,0.4339924731370702
41,3,50,15,0.6,0.5669730480390915,0.6721113826554136,127.15789473684211,0.0018560516256230983,0.48559206886358774
41,3,100,5,0.55,0.5681683429305515,0.6673020980230986,263.60526315789474,0.0034845876247131067,0.4180667603307634
41,3,100,5,0.6,0.603348787353158,0.685472660064544,122.42105263157895,0.002107784474724487,0.39013224867341867
41,3,100,10,0.55,0.5607049153737474,0.6647663198321382,236.21052631578948,0.002993541438668236,0.4043152333292875
41,3,100,10,0.6,0.5868944050199704,0.7128567469910899,126.0,0.0024168611741165608,0.5012440937207908
41,3,100,15,0.55,0.5649877492451114,0.7574123264477661,222.92105263157896,0.0030184177795796567,0.4487808957474292
41,3,100,15,0.6,0.5808821686083065,0.6902748310623248,119.13157894736842,0.001962589153679379,0.46765336257887946
41,3,200,5,0.55,0.5764521783573638,0.6697641058757076,256.7105263157895,0.003572583551853077,0.4209082289210328
41,3,200,5,0.6,0.6054200388098594,0.6394542057058917,115.94736842105263,0.00217693800221238,0.381040041717938
41,3,200,10,0.55,0.5660622540087917,0.6919225726551016,234.18421052631578,0.003238903630086422,0.42378763512928147
41,3,200,10,0.6,0.6049218333842001,0.7295216993742244,117.89473684210526,0.002512253389467221,0.48729955151487125
41,3,200,15,0.55,0.5661098560334397,0.6412590920818239,215.39473684210526,0.003280644178087961,0.44509280501686876
41,3,200,15,0.6,0.5893194226455892,0.7165087192225339,108.13157894736842,0.002150642798299215,0.5147957135760599
41,4,50,5,0.55,0.570836647459771,0.7804976735853244,252.43243243243242,0.003954849543163648,0.4780713556129509
41,4,50,5,0.6,0.5925543030808282,0.5976414670740701,117.78378378378379,0.0026206878613925857,0.4912062777107012
41,4,50,10,0.55,0.561573807413873,0.7356246231737602,241.43243243243242,0.0036399668271002274,0.5111093657305338
41,4,50,10,0.6,0.5758438496765705,0.6623937746531334,136.05405405405406,0.0023353002084034835,0.4791286926016283
41,4,50,15,0.55,0.5581713835510872,0.6973695857443407,223.8108108108108,0.003225122755976878,0.49842027183169874
41,4,50,15,0.6,0.5833507583592216,0.8033214487376857,127.45945945945945,0.0024531770741074914,0.6030954800169188
41,4,100,5,0.55,0.571481214521789,0.6796972458660223,253.40540540540542,0.00400433628095175,0.46854935915496526
41,4,100,5,0.6,0.574208391529993,0.41170009741214425,106.32432432432432,0.002326886026093138,0.4458856575951759
41,4,100,10,0.55,0.567834688860766,0.7251597254585573,231.67567567567568,0.0037039166362254337,0.4960427446952697
41,4,100,10,0.6,0.5809545522797783,0.6276003346273619,119.78378378378379,0.0022705917172640908,0.4109920706809375
41,4,100,15,0.55,0.5646866927610128,0.7747905368873756,218.40540540540542,0.0032116969147706763,0.4784257782091638
41,4,100,15,0.6,0.5705025974593793,0.6284963199227123,115.67567567567568,0.002219750112588843,0.47110469170093416
41,4,200,5,0.55,0.5705630882097169,0.6705812897113824,253.1081081081081,0.0038079107568705856,0.4672652809054278
41,4,200,5,0.6,0.607290387643976,0.5586472005663725,99.35135135135135,0.002135686047747969,0.4542045797983753
41,4,200,10,0.55,0.571865185575776,0.7707118719368119,227.27027027027026,0.0035871140725616075,0.47428242978214286
41,4,200,10,0.6,0.5926576346812089,0.7021387678796001,111.48648648648648,0.0023772943028543677,0.4240429848692687
41,4,200,15,0.55,0.573129341774021,0.7189760950074867,210.94594594594594,0.003461509871546948,0.4770228522889851
41,4,200,15,0.6,0.6053617363294778,0.7708888457910702,104.91891891891892,0.0022949639599520386,0.519177019065983
